Algorithm,Seed,Makespan,Energy,IsUniversalPareto
SA_Makespan_Dominance,207,21.000000,0.535411145,false
SA_Makespan_Dominance,207,24.000000,0.531149428,false
SA_Makespan_Dominance,208,22.000000,0.707967728,false
SA_Makespan_Dominance,208,23.000000,0.468037871,true
SA_Makespan_Dominance,208,27.000000,0.464618266,false
SA_Makespan_Dominance,209,21.000000,0.548787087,false
SA_Makespan_Dominance,209,20.000000,0.552886277,false
SA_Energy_Dominance,200,18.000000,0.632989035,false
SA_Energy_Dominance,200,51.000000,0.501880838,false
SA_Energy_Dominance,200,52.000000,0.494414412,false
SA_Energy_Dominance,200,53.000000,0.458373743,false
SA_Energy_Dominance,200,54.000000,0.391291513,false
SA_Energy_Dominance,200,55.000000,0.362166772,false
SA_Energy_Dominance,200,56.000000,0.337352891,false
SA_Energy_Dominance,200,57.000000,0.290167018,false
SA_Energy_Dominance,201,22.000000,0.630645000,false
SA_Energy_Dominance,201,18.000000,0.631830579,false
SA_Energy_Dominance,201,24.000000,0.627808423,false
SA_Energy_Dominance,201,28.000000,0.623696104,false
SA_Energy_Dominance,201,40.000000,0.571042158,false
SA_Energy_Dominance,201,41.000000,0.566160503,false
SA_Energy_Dominance,201,42.000000,0.517372754,false
SA_Energy_Dominance,201,43.000000,0.425345277,false
SA_Energy_Dominance,201,44.000000,0.417115613,false
SA_Energy_Dominance,201,45.000000,0.365551196,false
SA_Energy_Dominance,201,46.000000,0.344144669,false
SA_Energy_Dominance,201,47.000000,0.315934772,false
SA_Energy_Dominance,201,48.000000,0.305637729,false
SA_Energy_Dominance,201,49.000000,0.281953999,false
SA_Energy_Dominance,202,18.000000,0.631059464,false
SA_Energy_Dominance,202,22.000000,0.630645000,false
SA_Energy_Dominance,202,30.000000,0.613083849,false
SA_Energy_Dominance,202,58.000000,0.607878505,false
SA_Energy_Dominance,202,59.000000,0.558458151,false
SA_Energy_Dominance,202,60.000000,0.464181307,false
SA_Energy_Dominance,202,61.000000,0.421740070,false
SA_Energy_Dominance,202,62.000000,0.366128457,false
SA_Energy_Dominance,202,63.000000,0.341479582,false
SA_Energy_Dominance,202,64.000000,0.314177724,false
SA_Energy_Dominance,202,65.000000,0.286717653,false
SA_Energy_Dominance,203,18.000000,0.633266012,false
SA_Energy_Dominance,203,21.000000,0.629004295,false
SA_Energy_Dominance,203,33.000000,0.618740167,false
SA_Energy_Dominance,203,34.000000,0.600438206,false
SA_Energy_Dominance,203,35.000000,0.547961403,false
SA_Energy_Dominance,203,36.000000,0.523115912,false
SA_Energy_Dominance,203,37.000000,0.502081310,false
SA_Energy_Dominance,203,38.000000,0.489429628,false
SA_Energy_Dominance,203,39.000000,0.413248664,false
SA_Energy_Dominance,203,40.000000,0.407500840,false
